City,Date,Precipitation Sum,Rain Sum,Precipitation Hours
Seattle,1975-05-25,0.0,0.0,0.0
Seattle,1975-05-26,0.2,0.2,1.0
Seattle,1975-05-27,0.3,0.3,3.0
Seattle,1975-05-28,0.0,0.0,0.0
Seattle,1975-05-29,0.0,0.0,0.0
Seattle,1975-05-30,0.0,0.0,0.0
Seattle,1975-05-31,0.0,0.0,0.0
Seattle,1975-06-01,0.0,0.0,0.0
Seattle,1975-06-02,0.6,0.6,2.0
Seattle,1975-06-03,0.0,0.0,0.0
Seattle,1975-06-04,6.0,6.0,20.0
Seattle,1975-06-05,5.4,5.4,22.0
Seattle,1975-06-06,0.0,0.0,0.0
Seattle,1975-06-07,0.0,0.0,0.0
Seattle,1975-06-08,0.0,0.0,0.0
Seattle,1975-06-09,0.0,0.0,0.0
Seattle,1975-06-10,0.2,0.2,2.0
Seattle,1975-06-11,0.0,0.0,0.0
Seattle,1975-06-12,0.0,0.0,0.0
Seattle,1975-06-13,0.0,0.0,0.0
Seattle,1975-06-14,1.4,1.4,4.0
Seattle,1975-06-15,5.8,5.8,19.0
Seattle,1975-06-16,0.5,0.5,5.0
Seattle,1975-06-17,2.4,2.4,14.0
Seattle,1975-06-18,0.0,0.0,0.0
Seattle,1975-06-19,0.1,0.1,1.0
Seattle,1975-06-20,0.1,0.1,1.0
Seattle,1975-06-21,0.0,0.0,0.0
Seattle,1975-06-22,0.0,0.0,0.0
Seattle,1975-06-23,4.2,4.2,12.0
Seattle,1975-06-24,1.6,1.6,8.0
Seattle,1975-06-25,8.6,8.6,23.0
Seattle,1975-06-26,7.8,7.8,13.0
Seattle,1975-06-27,10.9,10.9,24.0
Seattle,1975-06-28,11.2,11.2,13.0
Seattle,1975-06-29,2.3,2.3,4.0
Seattle,1975-06-30,0.0,0.0,0.0
Seattle,1975-07-01,0.5,0.5,3.0
Seattle,1975-07-02,2.3,2.3,7.0
Seattle,1975-07-03,0.0,0.0,0.0
Seattle,1975-07-04,0.0,0.0,0.0
Seattle,1975-07-05,0.0,0.0,0.0
Seattle,1975-07-06,0.0,0.0,0.0
Seattle,1975-07-07,0.0,0.0,0.0
Seattle,1975-07-08,2.6,2.6,8.0
Seattle,1975-07-09,0.0,0.0,0.0
Seattle,1975-07-10,0.1,0.1,1.0
Seattle,1975-07-11,2.3,2.3,6.0
Seattle,1975-07-12,0.2,0.2,2.0
Seattle,1975-07-13,0.0,0.0,0.0
Seattle,1975-07-14,0.3,0.3,2.0
Seattle,1975-07-15,2.5,2.5,14.0
Seattle,1975-07-16,0.3,0.3,3.0
Seattle,1975-07-17,0.4,0.4,3.0
Seattle,1975-07-18,0.2,0.2,2.0
Seattle,1975-07-19,0.1,0.1,1.0
Seattle,1975-07-20,0.2,0.2,1.0
Seattle,1975-07-21,0.0,0.0,0.0
Seattle,1975-07-22,0.0,0.0,0.0
Seattle,1975-07-23,0.0,0.0,0.0
Seattle,1975-07-24,0.0,0.0,0.0
Seattle,1975-07-25,0.0,0.0,0.0
Seattle,1975-07-26,0.0,0.0,0.0
Seattle,1975-07-27,0.0,0.0,0.0
Seattle,1975-07-28,1.4,1.4,5.0
Seattle,1975-07-29,1.7,1.7,9.0
Seattle,1975-07-30,0.1,0.1,1.0
Seattle,1975-07-31,0.0,0.0,0.0
Seattle,1975-08-01,0.0,0.0,0.0
Seattle,1975-08-02,0.0,0.0,0.0
Seattle,1975-08-03,0.0,0.0,0.0
Seattle,1975-08-04,0.0,0.0,0.0
Seattle,1975-08-05,1.2,1.2,10.0
Seattle,1975-08-06,0.0,0.0,0.0
Seattle,1975-08-07,0.8,0.8,7.0
Seattle,1975-08-08,4.9,4.9,16.0
Seattle,1975-08-09,0.0,0.0,0.0
Seattle,1975-08-10,0.0,0.0,0.0
Seattle,1975-08-11,0.0,0.0,0.0
Seattle,1975-08-12,0.0,0.0,0.0
Seattle,1975-08-13,0.0,0.0,0.0
Seattle,1975-08-14,0.0,0.0,0.0
Seattle,1975-08-15,0.0,0.0,0.0
Seattle,1975-08-16,0.0,0.0,0.0
Seattle,1975-08-17,4.7,4.7,7.0
Seattle,1975-08-18,45.5,45.5,22.0
Seattle,1975-08-19,4.0,4.0,14.0
Seattle,1975-08-20,0.0,0.0,0.0
Seattle,1975-08-21,0.9,0.9,6.0
Seattle,1975-08-22,2.6,2.6,17.0
Seattle,1975-08-23,43.1,43.1,23.0
Seattle,1975-08-24,0.0,0.0,0.0
Seattle,1975-08-25,0.0,0.0,0.0
Seattle,1975-08-26,0.0,0.0,0.0
Seattle,1975-08-27,4.8,4.8,8.0
Seattle,1975-08-28,4.3,4.3,22.0
Seattle,1975-08-29,15.8,15.8,24.0
Seattle,1975-08-30,6.1,6.1,21.0
Seattle,1975-08-31,3.2,3.2,13.0
Seattle,1975-09-01,0.3,0.3,3.0
Seattle,1975-09-02,0.0,0.0,0.0
Seattle,1975-09-03,0.0,0.0,0.0
Seattle,1975-09-04,0.0,0.0,0.0
Seattle,1975-09-05,0.0,0.0,0.0
Seattle,1975-09-06,0.0,0.0,0.0
Seattle,1975-09-07,0.0,0.0,0.0
Seattle,1975-09-08,0.0,0.0,0.0
Seattle,1975-09-09,0.0,0.0,0.0
Seattle,1975-09-10,0.0,0.0,0.0
Seattle,1975-09-11,0.0,0.0,0.0
Seattle,1975-09-12,0.0,0.0,0.0
Seattle,1975-09-13,0.0,0.0,0.0
Seattle,1975-09-14,0.0,0.0,0.0
Seattle,1975-09-15,0.0,0.0,0.0
Seattle,1975-09-16,3.4,3.4,6.0
Seattle,1975-09-17,2.8,2.8,9.0
Seattle,1975-09-18,0.0,0.0,0.0
Seattle,1975-09-19,0.0,0.0,0.0
Seattle,1975-09-20,0.0,0.0,0.0
Seattle,1975-09-21,0.0,0.0,0.0
Seattle,1975-09-22,0.0,0.0,0.0
Seattle,1975-09-23,0.0,0.0,0.0
Seattle,1975-09-24,0.0,0.0,0.0
Seattle,1975-09-25,0.1,0.1,1.0
Seattle,1975-09-26,0.0,0.0,0.0
Seattle,1975-09-27,0.0,0.0,0.0
Seattle,1975-09-28,3.6,3.6,11.0
Seattle,1975-09-29,0.0,0.0,0.0
Seattle,1975-09-30,0.0,0.0,0.0
Seattle,1975-10-01,0.0,0.0,0.0
Seattle,1975-10-02,0.0,0.0,0.0
Seattle,1975-10-03,9.1,9.1,12.0
Seattle,1975-10-04,5.9,5.9,14.0
Seattle,1975-10-05,18.2,18.2,11.0
Seattle,1975-10-06,0.9,0.9,4.0
Seattle,1975-10-07,3.7,3.7,7.0
Seattle,1975-10-08,1.3,1.3,6.0
Seattle,1975-10-09,11.1,11.1,24.0
Seattle,1975-10-10,6.7,6.7,16.0
Seattle,1975-10-11,0.0,0.0,0.0
Seattle,1975-10-12,0.2,0.2,2.0
Seattle,1975-10-13,0.0,0.0,0.0
Seattle,1975-10-14,0.7,0.7,2.0
Seattle,1975-10-15,6.3,6.3,13.0
Seattle,1975-10-16,4.6,4.6,11.0
Seattle,1975-10-17,22.9,22.9,21.0
Seattle,1975-10-18,14.7,14.7,20.0
Seattle,1975-10-19,6.5,6.5,18.0
Seattle,1975-10-20,1.4,1.4,10.0
Seattle,1975-10-21,13.8,13.8,24.0
Seattle,1975-10-22,8.7,8.7,23.0
Seattle,1975-10-23,1.2,1.2,9.0
Seattle,1975-10-24,0.2,0.2,2.0
Seattle,1975-10-25,22.9,22.9,22.0
Seattle,1975-10-26,5.7,5.7,21.0
Seattle,1975-10-27,2.1,2.1,11.0
Seattle,1975-10-28,7.5,7.5,22.0
Seattle,1975-10-29,28.5,28.5,24.0
Seattle,1975-10-30,20.3,20.3,24.0
Seattle,1975-10-31,1.5,1.5,10.0
Seattle,1975-11-01,4.2,4.2,19.0
Seattle,1975-11-02,11.1,11.1,17.0
Seattle,1975-11-03,5.9,5.9,19.0
Seattle,1975-11-04,1.5,1.5,5.0
Seattle,1975-11-05,4.2,4.2,5.0
Seattle,1975-11-06,13.3,13.3,14.0
Seattle,1975-11-07,9.8,9.8,24.0
Seattle,1975-11-08,9.0,9.0,17.0
Seattle,1975-11-09,1.3,1.3,10.0
Seattle,1975-11-10,0.9,0.8,7.0
Seattle,1975-11-11,1.7,1.7,12.0
Seattle,1975-11-12,0.5,0.5,4.0
Seattle,1975-11-13,0.1,0.1,1.0
Seattle,1975-11-14,29.4,29.4,24.0
Seattle,1975-11-15,21.5,21.5,24.0
Seattle,1975-11-16,6.7,6.7,23.0
Seattle,1975-11-17,3.7,3.4,18.0
Seattle,1975-11-18,0.2,0.2,1.0
Seattle,1975-11-19,0.0,0.0,0.0
Seattle,1975-11-20,0.0,0.0,0.0
Seattle,1975-11-21,0.0,0.0,0.0
Seattle,1975-11-22,5.7,5.7,9.0
Seattle,1975-11-23,16.4,16.4,24.0
Seattle,1975-11-24,6.9,6.9,23.0
Seattle,1975-11-25,0.0,0.0,0.0
Seattle,1975-11-26,21.1,21.1,21.0
Seattle,1975-11-27,7.4,7.4,24.0
Seattle,1975-11-28,1.4,0.9,11.0
Seattle,1975-11-29,0.0,0.0,0.0
Seattle,1975-11-30,29.7,24.3,21.0
Seattle,1975-12-01,22.7,22.7,24.0
Seattle,1975-12-02,63.9,63.9,24.0
Seattle,1975-12-03,44.3,44.3,24.0
Seattle,1975-12-04,46.0,42.3,24.0
Seattle,1975-12-05,0.4,0.4,2.0
Seattle,1975-12-06,0.0,0.0,0.0
Seattle,1975-12-07,11.1,11.1,19.0
Seattle,1975-12-08,20.4,20.4,24.0
Seattle,1975-12-09,0.4,0.4,3.0
Seattle,1975-12-10,6.5,6.5,18.0
Seattle,1975-12-11,0.0,0.0,0.0
Seattle,1975-12-12,0.3,0.1,2.0
Seattle,1975-12-13,12.6,3.4,19.0
Seattle,1975-12-14,1.1,1.1,5.0
Seattle,1975-12-15,5.1,5.1,24.0
Seattle,1975-12-16,0.0,0.0,0.0
Seattle,1975-12-17,0.0,0.0,0.0
Seattle,1975-12-18,0.0,0.0,0.0
Seattle,1975-12-19,0.0,0.0,0.0
Seattle,1975-12-20,0.0,0.0,0.0
Seattle,1975-12-21,0.0,0.0,0.0
Seattle,1975-12-22,5.1,5.1,13.0
Seattle,1975-12-23,13.9,13.9,18.0
Seattle,1975-12-24,15.2,15.2,23.0
Seattle,1975-12-25,6.7,6.7,11.0
Seattle,1975-12-26,38.8,38.8,24.0
Seattle,1975-12-27,0.6,0.6,5.0
Seattle,1975-12-28,8.0,8.0,15.0
Seattle,1975-12-29,13.0,13.0,23.0
Seattle,1975-12-30,2.2,2.2,6.0
Seattle,1975-12-31,0.2,0.2,2.0
Seattle,1976-01-01,0.0,0.0,0.0
Seattle,1976-01-02,0.6,0.6,2.0
Seattle,1976-01-03,4.8,4.5,15.0
Seattle,1976-01-04,35.3,35.3,24.0
Seattle,1976-01-05,3.8,3.8,16.0
Seattle,1976-01-06,3.2,2.8,18.0
Seattle,1976-01-07,8.6,8.4,18.0
Seattle,1976-01-08,13.5,13.5,24.0
Seattle,1976-01-09,1.0,1.0,7.0
Seattle,1976-01-10,10.0,9.8,21.0
Seattle,1976-01-11,13.6,13.6,16.0
Seattle,1976-01-12,3.7,3.4,19.0
Seattle,1976-01-13,1.8,1.8,9.0
Seattle,1976-01-14,23.5,23.5,22.0
Seattle,1976-01-15,32.9,32.9,24.0
Seattle,1976-01-16,3.3,3.3,12.0
Seattle,1976-01-17,0.8,0.8,5.0
Seattle,1976-01-18,2.9,2.9,5.0
Seattle,1976-01-19,0.0,0.0,0.0
Seattle,1976-01-20,0.0,0.0,0.0
Seattle,1976-01-21,0.0,0.0,0.0
Seattle,1976-01-22,3.4,3.4,7.0
Seattle,1976-01-23,6.2,6.2,21.0
Seattle,1976-01-24,0.1,0.1,1.0
Seattle,1976-01-25,0.2,0.2,2.0
Seattle,1976-01-26,2.6,2.6,10.0
Seattle,1976-01-27,19.8,19.8,14.0
Seattle,1976-01-28,0.7,0.7,1.0
Seattle,1976-01-29,0.0,0.0,0.0
Seattle,1976-01-30,0.0,0.0,0.0
Seattle,1976-01-31,0.0,0.0,0.0
Seattle,1976-02-01,0.0,0.0,0.0
Seattle,1976-02-02,0.0,0.0,0.0
Seattle,1976-02-03,0.0,0.0,0.0
Seattle,1976-02-04,0.1,0.1,1.0
Seattle,1976-02-05,0.0,0.0,0.0
Seattle,1976-02-06,0.0,0.0,0.0
Seattle,1976-02-07,0.0,0.0,0.0
Seattle,1976-02-08,3.8,3.8,5.0
Seattle,1976-02-09,1.4,1.1,13.0
Seattle,1976-02-10,0.9,0.9,9.0
Seattle,1976-02-11,12.4,12.4,21.0
Seattle,1976-02-12,20.2,20.2,21.0
Seattle,1976-02-13,8.9,8.9,12.0
Seattle,1976-02-14,12.7,12.7,24.0
Seattle,1976-02-15,3.9,3.9,15.0
Seattle,1976-02-16,20.0,20.0,24.0
Seattle,1976-02-17,12.5,12.5,21.0
Seattle,1976-02-18,8.2,7.9,17.0
Seattle,1976-02-19,2.0,2.0,9.0
Seattle,1976-02-20,2.7,2.7,14.0
Seattle,1976-02-21,0.0,0.0,0.0
Seattle,1976-02-22,0.0,0.0,0.0
Seattle,1976-02-23,3.8,3.8,9.0
Seattle,1976-02-24,13.8,13.7,21.0
Seattle,1976-02-25,10.6,9.7,21.0
Seattle,1976-02-26,8.2,8.2,22.0
Seattle,1976-02-27,25.1,18.4,23.0
Seattle,1976-02-28,6.0,4.9,18.0
Seattle,1976-02-29,2.7,2.3,17.0
Seattle,1976-03-01,1.9,0.7,13.0
Seattle,1976-03-02,0.0,0.0,0.0
Seattle,1976-03-03,0.0,0.0,0.0
Seattle,1976-03-04,0.0,0.0,0.0
Seattle,1976-03-05,0.0,0.0,0.0
Seattle,1976-03-06,0.0,0.0,0.0
Seattle,1976-03-07,0.3,0.3,3.0
Seattle,1976-03-08,0.0,0.0,0.0
Seattle,1976-03-09,0.0,0.0,0.0
Seattle,1976-03-10,5.7,5.7,14.0
Seattle,1976-03-11,3.1,3.1,6.0
Seattle,1976-03-12,0.0,0.0,0.0
Seattle,1976-03-13,4.2,4.2,15.0
Seattle,1976-03-14,2.2,2.2,9.0
Seattle,1976-03-15,0.0,0.0,0.0
Seattle,1976-03-16,0.3,0.3,3.0
Seattle,1976-03-17,4.7,4.7,10.0
Seattle,1976-03-18,7.3,7.3,21.0
Seattle,1976-03-19,1.7,1.6,12.0
Seattle,1976-03-20,7.4,7.4,18.0
Seattle,1976-03-21,0.1,0.1,1.0
Seattle,1976-03-22,16.3,16.3,17.0
Seattle,1976-03-23,2.6,2.6,13.0
Seattle,1976-03-24,26.2,26.2,24.0
Seattle,1976-03-25,3.0,3.0,10.0
Seattle,1976-03-26,10.1,10.1,19.0
Seattle,1976-03-27,9.6,9.6,24.0
Seattle,1976-03-28,9.1,9.0,23.0
Seattle,1976-03-29,0.3,0.3,2.0
Seattle,1976-03-30,0.0,0.0,0.0
Seattle,1976-03-31,15.4,13.5,22.0
Seattle,1976-04-01,0.2,0.2,2.0
Seattle,1976-04-02,0.0,0.0,0.0
Seattle,1976-04-03,0.0,0.0,0.0
Seattle,1976-04-04,0.0,0.0,0.0
Seattle,1976-04-05,0.9,0.9,3.0
Seattle,1976-04-06,2.5,2.5,13.0
Seattle,1976-04-07,0.0,0.0,0.0
Seattle,1976-04-08,7.5,7.5,18.0
Seattle,1976-04-09,0.2,0.2,2.0
Seattle,1976-04-10,0.0,0.0,0.0
Seattle,1976-04-11,5.6,5.6,19.0
Seattle,1976-04-12,0.6,0.6,6.0
Seattle,1976-04-13,2.8,2.8,19.0
Seattle,1976-04-14,2.3,2.3,5.0
Seattle,1976-04-15,8.3,8.2,14.0
Seattle,1976-04-16,0.0,0.0,0.0
Seattle,1976-04-17,3.0,3.0,14.0
Seattle,1976-04-18,8.4,8.2,22.0
Seattle,1976-04-19,2.1,2.1,19.0
Seattle,1976-04-20,16.9,16.9,24.0
Seattle,1976-04-21,2.7,2.7,6.0
Seattle,1976-04-22,0.8,0.8,7.0
Seattle,1976-04-23,4.1,4.1,6.0
Seattle,1976-04-24,13.5,13.5,24.0
Seattle,1976-04-25,4.8,4.8,22.0
Seattle,1976-04-26,0.0,0.0,0.0
Seattle,1976-04-27,0.0,0.0,0.0
Seattle,1976-04-28,0.1,0.1,1.0
Seattle,1976-04-29,0.0,0.0,0.0
Seattle,1976-04-30,0.0,0.0,0.0
Seattle,1976-05-01,0.0,0.0,0.0
Seattle,1976-05-02,12.3,12.3,20.0
Seattle,1976-05-03,0.5,0.5,3.0
Seattle,1976-05-04,0.1,0.1,1.0
Seattle,1976-05-05,4.4,4.4,15.0
Seattle,1976-05-06,0.0,0.0,0.0
Seattle,1976-05-07,0.0,0.0,0.0
Seattle,1976-05-08,0.0,0.0,0.0
Seattle,1976-05-09,0.0,0.0,0.0
Seattle,1976-05-10,3.1,3.1,5.0
Seattle,1976-05-11,1.1,1.1,7.0
Seattle,1976-05-12,0.0,0.0,0.0
Seattle,1976-05-13,0.8,0.8,5.0
Seattle,1976-05-14,3.6,3.6,9.0
Seattle,1976-05-15,0.0,0.0,0.0
Seattle,1976-05-16,0.0,0.0,0.0
Seattle,1976-05-17,1.4,1.4,9.0
Seattle,1976-05-18,0.0,0.0,0.0
Seattle,1976-05-19,1.7,1.7,8.0
Seattle,1976-05-20,1.4,1.4,9.0
Seattle,1976-05-21,0.0,0.0,0.0
Seattle,1976-05-22,0.0,0.0,0.0
Seattle,1976-05-23,2.3,2.3,11.0
Seattle,1976-05-24,4.4,4.4,9.0
Seattle,1976-05-25,6.5,6.5,19.0
Seattle,1976-05-26,0.0,0.0,0.0
Seattle,1976-05-27,1.8,1.8,9.0
Seattle,1976-05-28,1.2,1.2,9.0
Seattle,1976-05-29,1.8,1.8,5.0
Seattle,1976-05-30,5.1,5.1,10.0
Seattle,1976-05-31,12.9,12.9,22.0
Seattle,1976-06-01,2.6,2.6,3.0
Seattle,1976-06-02,5.7,5.7,20.0
Seattle,1976-06-03,0.9,0.9,4.0
Seattle,1976-06-04,0.3,0.3,3.0
Seattle,1976-06-05,0.0,0.0,0.0
Seattle,1976-06-06,0.0,0.0,0.0
Seattle,1976-06-07,1.7,1.7,4.0
Seattle,1976-06-08,1.1,1.1,5.0
Seattle,1976-06-09,0.0,0.0,0.0
Seattle,1976-06-10,1.0,1.0,8.0
Seattle,1976-06-11,0.7,0.7,6.0
Seattle,1976-06-12,4.6,4.6,19.0
Seattle,1976-06-13,5.1,5.1,9.0
Seattle,1976-06-14,0.0,0.0,0.0
Seattle,1976-06-15,6.7,6.7,11.0
Seattle,1976-06-16,4.0,4.0,17.0
Seattle,1976-06-17,0.0,0.0,0.0
Seattle,1976-06-18,0.0,0.0,0.0
Seattle,1976-06-19,0.4,0.4,4.0
Seattle,1976-06-20,0.0,0.0,0.0
Seattle,1976-06-21,1.2,1.2,8.0
Seattle,1976-06-22,0.5,0.5,4.0
Seattle,1976-06-23,1.5,1.5,9.0
Seattle,1976-06-24,12.4,12.4,21.0
Seattle,1976-06-25,4.7,4.7,11.0
Seattle,1976-06-26,0.0,0.0,0.0
Seattle,1976-06-27,0.0,0.0,0.0
Seattle,1976-06-28,0.0,0.0,0.0
Seattle,1976-06-29,1.7,1.7,9.0
Seattle,1976-06-30,0.4,0.4,3.0
Seattle,1976-07-01,2.5,2.5,12.0
Seattle,1976-07-02,0.0,0.0,0.0
Seattle,1976-07-03,0.2,0.2,2.0
Seattle,1976-07-04,1.8,1.8,13.0
Seattle,1976-07-05,0.0,0.0,0.0
Seattle,1976-07-06,0.0,0.0,0.0
Seattle,1976-07-07,2.0,2.0,8.0
Seattle,1976-07-08,11.0,11.0,17.0
Seattle,1976-07-09,0.2,0.2,2.0
Seattle,1976-07-10,0.0,0.0,0.0
Seattle,1976-07-11,0.6,0.6,2.0
Seattle,1976-07-12,0.9,0.9,8.0
Seattle,1976-07-13,0.2,0.2,2.0
Seattle,1976-07-14,0.0,0.0,0.0
Seattle,1976-07-15,0.0,0.0,0.0
Seattle,1976-07-16,0.0,0.0,0.0
Seattle,1976-07-17,0.0,0.0,0.0
Seattle,1976-07-18,0.0,0.0,0.0
Seattle,1976-07-19,0.0,0.0,0.0
Seattle,1976-07-20,2.2,2.2,5.0
Seattle,1976-07-21,0.0,0.0,0.0
Seattle,1976-07-22,0.0,0.0,0.0
Seattle,1976-07-23,0.0,0.0,0.0
Seattle,1976-07-24,0.3,0.3,3.0
Seattle,1976-07-25,0.0,0.0,0.0
Seattle,1976-07-26,0.1,0.1,1.0
Seattle,1976-07-27,0.0,0.0,0.0
Seattle,1976-07-28,0.0,0.0,0.0
Seattle,1976-07-29,1.8,1.8,8.0
Seattle,1976-07-30,0.0,0.0,0.0
Seattle,1976-07-31,0.0,0.0,0.0
Seattle,1976-08-01,0.4,0.4,3.0
Seattle,1976-08-02,0.0,0.0,0.0
Seattle,1976-08-03,1.2,1.2,6.0
Seattle,1976-08-04,0.0,0.0,0.0
Seattle,1976-08-05,0.0,0.0,0.0
Seattle,1976-08-06,0.1,0.1,1.0
Seattle,1976-08-07,8.0,8.0,17.0
Seattle,1976-08-08,3.1,3.1,11.0
Seattle,1976-08-09,0.0,0.0,0.0
Seattle,1976-08-10,0.0,0.0,0.0
Seattle,1976-08-11,0.0,0.0,0.0
Seattle,1976-08-12,0.4,0.4,3.0
Seattle,1976-08-13,4.3,4.3,11.0
Seattle,1976-08-14,6.7,6.7,23.0
Seattle,1976-08-15,7.5,7.5,11.0
Seattle,1976-08-16,4.7,4.7,23.0
Seattle,1976-08-17,0.3,0.3,3.0
Seattle,1976-08-18,0.0,0.0,0.0
Seattle,1976-08-19,1.8,1.8,5.0
Seattle,1976-08-20,9.3,9.3,18.0
Seattle,1976-08-21,0.0,0.0,0.0
Seattle,1976-08-22,0.0,0.0,0.0
Seattle,1976-08-23,0.0,0.0,0.0
Seattle,1976-08-24,0.0,0.0,0.0
Seattle,1976-08-25,18.5,18.5,22.0
Seattle,1976-08-26,3.6,3.6,10.0
Seattle,1976-08-27,0.0,0.0,0.0
Seattle,1976-08-28,0.0,0.0,0.0
Seattle,1976-08-29,0.0,0.0,0.0
Seattle,1976-08-30,0.0,0.0,0.0
Seattle,1976-08-31,0.0,0.0,0.0
Seattle,1976-09-01,0.0,0.0,0.0
Seattle,1976-09-02,0.0,0.0,0.0
Seattle,1976-09-03,0.0,0.0,0.0
Seattle,1976-09-04,0.0,0.0,0.0
Seattle,1976-09-05,8.8,8.8,9.0
Seattle,1976-09-06,31.5,31.5,23.0
Seattle,1976-09-07,1.7,1.7,2.0
Seattle,1976-09-08,0.0,0.0,0.0
Seattle,1976-09-09,0.0,0.0,0.0
Seattle,1976-09-10,0.0,0.0,0.0
Seattle,1976-09-11,0.0,0.0,0.0
Seattle,1976-09-12,1.8,1.8,15.0
Seattle,1976-09-13,0.0,0.0,0.0
Seattle,1976-09-14,16.6,16.6,17.0
Seattle,1976-09-15,0.0,0.0,0.0
Seattle,1976-09-16,0.0,0.0,0.0
Seattle,1976-09-17,0.0,0.0,0.0
Seattle,1976-09-18,0.0,0.0,0.0
Seattle,1976-09-19,0.0,0.0,0.0
Seattle,1976-09-20,0.0,0.0,0.0
Seattle,1976-09-21,0.1,0.1,1.0
Seattle,1976-09-22,2.6,2.6,12.0
Seattle,1976-09-23,0.2,0.2,2.0
Seattle,1976-09-24,0.0,0.0,0.0
Seattle,1976-09-25,0.0,0.0,0.0
Seattle,1976-09-26,0.0,0.0,0.0
Seattle,1976-09-27,0.0,0.0,0.0
Seattle,1976-09-28,0.0,0.0,0.0
Seattle,1976-09-29,0.0,0.0,0.0
Seattle,1976-09-30,0.0,0.0,0.0
Seattle,1976-10-01,0.0,0.0,0.0
Seattle,1976-10-02,6.5,6.5,14.0
Seattle,1976-10-03,4.6,4.6,15.0
Seattle,1976-10-04,0.0,0.0,0.0
Seattle,1976-10-05,0.4,0.4,2.0
Seattle,1976-10-06,0.0,0.0,0.0
Seattle,1976-10-07,0.0,0.0,0.0
Seattle,1976-10-08,0.0,0.0,0.0
Seattle,1976-10-09,0.0,0.0,0.0
Seattle,1976-10-10,3.5,3.5,14.0
Seattle,1976-10-11,4.7,4.7,17.0
Seattle,1976-10-12,0.0,0.0,0.0
Seattle,1976-10-13,0.0,0.0,0.0
Seattle,1976-10-14,0.0,0.0,0.0
Seattle,1976-10-15,0.0,0.0,0.0
Seattle,1976-10-16,0.0,0.0,0.0
Seattle,1976-10-17,0.0,0.0,0.0
Seattle,1976-10-18,0.0,0.0,0.0
Seattle,1976-10-19,0.0,0.0,0.0
Seattle,1976-10-20,0.0,0.0,0.0
Seattle,1976-10-21,0.0,0.0,0.0
Seattle,1976-10-22,0.0,0.0,0.0
Seattle,1976-10-23,0.0,0.0,0.0
Seattle,1976-10-24,8.8,8.8,4.0
Seattle,1976-10-25,20.4,20.4,24.0
Seattle,1976-10-26,0.8,0.8,5.0
Seattle,1976-10-27,0.0,0.0,0.0
Seattle,1976-10-28,10.1,10.1,11.0
Seattle,1976-10-29,3.0,3.0,17.0
Seattle,1976-10-30,0.0,0.0,0.0
Seattle,1976-10-31,13.1,13.1,22.0
Seattle,1976-11-01,1.8,1.8,12.0
Seattle,1976-11-02,0.9,0.9,5.0
Seattle,1976-11-03,0.0,0.0,0.0
Seattle,1976-11-04,0.0,0.0,0.0
Seattle,1976-11-05,0.0,0.0,0.0
Seattle,1976-11-06,0.0,0.0,0.0
Seattle,1976-11-07,0.0,0.0,0.0
Seattle,1976-11-08,0.0,0.0,0.0
Seattle,1976-11-09,0.0,0.0,0.0
Seattle,1976-11-10,0.0,0.0,0.0
Seattle,1976-11-11,0.0,0.0,0.0
Seattle,1976-11-12,0.0,0.0,0.0
Seattle,1976-11-13,0.0,0.0,0.0
Seattle,1976-11-14,1.9,1.9,4.0
Seattle,1976-11-15,7.3,7.3,22.0
Seattle,1976-11-16,13.2,13.2,23.0
Seattle,1976-11-17,9.5,9.5,12.0
Seattle,1976-11-18,0.1,0.1,1.0
Seattle,1976-11-19,2.0,2.0,10.0
Seattle,1976-11-20,0.0,0.0,0.0
Seattle,1976-11-21,5.1,5.1,7.0
Seattle,1976-11-22,0.3,0.3,3.0
Seattle,1976-11-23,0.0,0.0,0.0
Seattle,1976-11-24,5.2,5.2,5.0
Seattle,1976-11-25,10.6,10.6,24.0
Seattle,1976-11-26,0.1,0.1,1.0
Seattle,1976-11-27,0.0,0.0,0.0
Seattle,1976-11-28,0.0,0.0,0.0
Seattle,1976-11-29,0.0,0.0,0.0
Seattle,1976-11-30,0.0,0.0,0.0
Seattle,1976-12-01,0.0,0.0,0.0
Seattle,1976-12-02,0.0,0.0,0.0
Seattle,1976-12-03,0.0,0.0,0.0
Seattle,1976-12-04,0.0,0.0,0.0
Seattle,1976-12-05,0.0,0.0,0.0
Seattle,1976-12-06,3.6,3.6,11.0
Seattle,1976-12-07,11.8,11.8,19.0
Seattle,1976-12-08,9.4,9.4,16.0
Seattle,1976-12-09,0.2,0.2,2.0
Seattle,1976-12-10,0.1,0.1,1.0
Seattle,1976-12-11,0.0,0.0,0.0
Seattle,1976-12-12,0.0,0.0,0.0
Seattle,1976-12-13,1.6,1.6,9.0
Seattle,1976-12-14,1.6,1.6,4.0
Seattle,1976-12-15,5.6,5.6,17.0
Seattle,1976-12-16,0.1,0.1,1.0
Seattle,1976-12-17,7.8,7.8,6.0
Seattle,1976-12-18,1.9,1.9,7.0
Seattle,1976-12-19,0.0,0.0,0.0
Seattle,1976-12-20,0.0,0.0,0.0
Seattle,1976-12-21,0.6,0.6,5.0
Seattle,1976-12-22,2.1,2.1,6.0
Seattle,1976-12-23,11.9,11.9,24.0
Seattle,1976-12-24,0.7,0.7,3.0
Seattle,1976-12-25,4.8,4.8,6.0
Seattle,1976-12-26,26.2,26.2,24.0
